restaurantName,rating,ratingDate,title,content,visitDate,url
Red Planet Manila Bay,5.0,Mar 2023,Very efficient,Front desk was very quick to respond on my concern regarding the late check in and late checkout because of emergency. Excellent place to stay especially for business purposes. I would definitely recommend the hotel to my other colleagues in the future,March 2023,/ShowUserReviews-g298573-d13226014-r881978920-Red_Planet_Manila_Bay-Manila_Metro_Manila_Luzon.html
Red Planet Manila Bay,5.0,Mar 2023,Worth staying in,My room was small but ideal for a quick stay. It was clean and tidy. I had everything I needed. The bed was comfy. The bathroom clean. No weird smell. The hotel also has a restaurant with good food. Location is in a quite a tight neighborhood but close to many points of interest.,March 2023,/ShowUserReviews-g298573-d13226014-r881661970-Red_Planet_Manila_Bay-Manila_Metro_Manila_Luzon.html
Red Planet Manila Bay,4.0,Mar 2023,1 Week Stay,"I chose this hotel and location particularly for the Bay area and was not disappointed. The bay itself is exceptional and if staying here a Bayview room is essential for the most epic of sunset views if in the room at that time.  The room itself was great with all the amenities you would expect and western style plug options . Mini fridge included and a great desk option if like me you work on the go. The TV offering and channels are quite basic but truth be told I wasn’t there to watch to TV and just skimmed the channels a couple of times in the morning.   The location is around 20/30 minutes from the airport depending on traffic, I was lucky to avoid rush hours (1700-2000) which was insane.  There is another Red planet and that is closer to the ‘action’ and entertainment of",March 2023,/ShowUserReviews-g298573-d13226014-r881641378-Red_Planet_Manila_Bay-Manila_Metro_Manila_Luzon.html
Red Planet Manila Bay,3.0,Mar 2023,Budget Room with nice beds!,"If looking for Budget Rooms, Red Planet is highly recommended.  I just hope you can consider putting phone inside the room and also mineral water.  Beds are nice and they provide comforters and additional pillows.  Storage area is FREE if you are a guest but must pay if not.  It's just that.....the room is really SMALL! ",March 2023,/ShowUserReviews-g298573-d13226014-r881631250-Red_Planet_Manila_Bay-Manila_Metro_Manila_Luzon.html
Red Planet Manila Bay,5.0,Mar 2023,"Clean, comfortable and affordable place","Affordable place conveniently located in the vicinity of Luneta. Rooms are clean and comfortable. The rooms are a little bit small but not cramped, considering the price, I say it is well worth its price range. It was perfectly located for our purpose. Will definitely recommend and book again.",March 2023,/ShowUserReviews-g298573-d13226014-r881386710-Red_Planet_Manila_Bay-Manila_Metro_Manila_Luzon.html
Red Planet Manila Bay,4.0,Mar 2023,A year to remember! 😏,Stayed here for 3 days. The place was good and clean. Staff were accommodating and friendly.  Please check the charging ports along the bed side and the table ‘cuz it’s not working. The charging port is lose. ,February 2023,/ShowUserReviews-g298573-d13226014-r880766150-Red_Planet_Manila_Bay-Manila_Metro_Manila_Luzon.html
Red Planet Manila Bay,5.0,Mar 2023,Stay experience,I've had a nice stay with excellent service.the room was clean.was able to check in and check out fast.the room is clean.towels have been prepared and the shower can be adjusted accordingly.overall it was a very good experience for a cheap price.thankyou,February 2023,/ShowUserReviews-g298573-d13226014-r880648447-Red_Planet_Manila_Bay-Manila_Metro_Manila_Luzon.html
Century Park Hotel,4.0,1 Aug,Good place but dated,"The room was a bit dated but fully functional and well equppied. Check in and check out was quick and smooth with very helful staffs. Breakfast was nice but could be better with more varities of food. Taxis is easy to call, giving access to this part of Manila",July 2023,/ShowUserReviews-g298573-d306011-r907178898-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,4.0,Jul 2023,Good stay !,We were put up at this hotel by the airline for the night and overall it was comfortable.We even requested an additional bed and they promptly provided one. The room was clean and fairly good condition. The dinner had some good selections. ,July 2023,/ShowUserReviews-g298573-d306011-r904976072-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,5.0,May 2023,Loving Century,"I love everything about Century.  The food at cafe at the park, the many choices at the buffet. The Century Tsukiji, our favorite japanese restaurant. The Palm Grove for its samgyup which i have also experienced. The deli snack that sells very good cakes. The rooms are superior, especially rooms at park tower. The pool that you will feel like you are in a resort. The warm greetings from the staff.  Everything was good , that is why i decided to celebrate my mother's  bday here last April. And i am truly greatful for the service.",May 2023,/ShowUserReviews-g298573-d306011-r891968544-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,3.0,May 2023,Outdated but still has its charm,"The hotel is seemingly stuck in the past which actually gives it some charm. Stepping foot in this hotel feels like time traveling. The last I had been here was in 2013 and nothing has changed since then.  We booked the classic superior room. The room was clean, spacious, had basic amenities, and a bathtub. The furnitures and fixtures need some upgrade though.   Room service was a bit slow and the phone line was mostly busy. We had to call twice for bathrobes and towels which they forgot to put in the room.  We went here on a holiday so it was probably not the best time considering the crowd in the pools and jacuzzi. The bar by the pool was also closed but there was a phone you could call in and order.  There was no breakfast included with the booking so we ordered ala carte",April 2023,/ShowUserReviews-g298573-d306011-r890431697-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,3.0,Nov 2022,Disrespect from the restaurant guards,"Good value for money but needs improvements. Staying often in this hotel as I liked the breakfast buffet there, but recently the food quality got worse. While I was going out of the restaurant, I took an apple with me, the restaurant guard at the entrance stopped me and asked me to return the apple because it’s not allowed to take it out of the restaurant. I retuned it, but it wasn’t a good experience and I am not happy about this behaviour.",November 2022,/ShowUserReviews-g298573-d306011-r869445229-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,4.0,Sep 2022,Century park hotel manila,"Staffs were welcoming, hospitable and polite. Rated 4 star since hotel has the vibe of a 80-90’s luxury hotel and as time goes by the room ages are shown by multiple fading of paint, dent marks and the vibes  of an old hotel. Renovation to compete with modern hotels is what it needs",September 2022,/ShowUserReviews-g298573-d306011-r859666696-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,2.0,Jul 2022,you can do better,imagine paying thousand of pesos for 1 night with breakfast but they wont give you more than 4 bottle of water. first time that a hotel do not give us extra bottled water. i do not recommend this hotel.,July 2022,/ShowUserReviews-g298573-d306011-r850360853-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,1.0,Nov 2021,Quarantine,"Super disgusting! Very expensive: food is so bad and cheap, internet is very slow you and unreliable, outside call costs  118 Php for the first minute. I am staying here for a quarantine and it does not allow outside food. No choice but the packed food or order in-their in house restaurant with prices unreasonably expensive. Century is surely taking advantage of the pandemic and those required for quarantine. Never again Century Hotel in Malate.",November 2021,/ShowUserReviews-g298573-d306011-r817526617-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,4.0,Feb 2020,Christmas at the Century,"Me and my friends always dine here for our special occasion because of the food, but this is my first time to book rooms with my family last christmas. It never fail us as we enjoyed our stay very much. We reserve 3 rooms (2 superior and 1 family room with kitchen). The rooms are big especially the family rooms. Service was also good from housekeepjng  and all the front desks personnel assists us gladly. Check in and check out was also easy. And during our stay there's an evening mass at the grand hall before the traditional media noche. Breakfast has a long queu which was understandable as there were so many guests , but they were able to handle it well. And ofcourse we were satisfied with the breakfast menu which has so many selections. I wont hesitate to book here again.",December 2019,/ShowUserReviews-g298573-d306011-r743257488-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
Century Park Hotel,4.0,Jan 2020,Accommodating staffs,"We visited last January 1, 2020, as my tita from london are staying there. Actually they always book Century Park as their hotel everytime they visit manila. They found the hotel very accommodating and they found the place near the mall premises as well as the airport. ",January 2020,/ShowUserReviews-g298573-d306011-r740568079-Century_Park_Hotel-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,4.0,10 Aug,Better than other ,"Booking- fast to response on questions, there where able to accommodate our request. Stsff- excellent. easy and kind to deal with.  Know what you need and will extend   help like calling us taxi’s or helping us load our luggage in the car. Place- its great… better than some places we rented before near NAIA.. close to good landmarks like star city, malate church, MOA and Naia. Kids enjoy the pool. Wifi- needs to be improve. night time seemed difficult to connect, Somehow, data/cell coverage don't work inside the rooms.. you need to open the door to get at least 1 bar coverage.. Since no wifi, tv (youtube and netflix wouldnt work either.  PWD- it was written on the booking.com that the suite is pwd accessible. It is for most part.. Our companion find it okay going with her",August 2023,/ShowUserReviews-g298573-d1774042-r909467175-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,4.0,4 Aug,Great hotel with a huge heart in service. Recommended for those who want a good stay for a cheap price.,The hotel was very cozy and amazing staff that was very understanding and helped with my needs. I had a booking that I couldn't keep and with great understanding I could come a few days late. In the morning I got some great breakfast served with a big smile. I would strongly recommend this hotel as long as you have understanding that it is in the middle of a busy city with no room for high luxury. The downside was the AC in my room that was very noisy. But I believe it was only that room. Also in general the room was a little worn down but not so that it affected my stay there. Thank you for a great stay. ,August 2023,/ShowUserReviews-g298573-d1774042-r907767803-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,5.0,Jul 2023,Amazing,"The good location, very comfortable and clean .very friendly people  .Highly recommend it.amazing breakfast.we really enjoyed out staying there.next time if I go to Manila I will book the same accommodation ",July 2023,/ShowUserReviews-g298573-d1774042-r905851915-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,5.0,Jun 2023,"More than perfect. Comfortable, very good breakfast, good location, lovely people. Warmly recommend"," It's the second time i go to this Hotel and i can say all the staff members are really nice, they do all they can to make you feel comfortable. I was in a room ground floor (first floor for the hotel) and i didn't really like it, i requested a new room and they change me for a bed and breakfast room with view on the pool. I didn't pay extra fee and i was feeling much better. The room was confortable, the view was nice, the pool is nice, people are very helpful and nice, the place is well located if you want to go to museum (free), beach, parks and other good places. The mall is very near and if you need to do laundry you can find a very good one close to the mall. The room was very clean and good. The breakfast is the best i ever had in all the hotel i stay in, you have lots of",May 2023,/ShowUserReviews-g298573-d1774042-r896769690-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,5.0,May 2023,Good value mid range on quiet street,Great value family run small hotel that is on a quiet side street close to historic sights.  There is the older but still clean and functional apartments with a kitchen or the newer hotel suite room around the pool. Yes a pool that is amazing bonus at this price range plus included breakfast.,April 2023,/ShowUserReviews-g298573-d1774042-r889503417-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,5.0,Apr 2023,Great!,The staff are very accommodating and helpful. The rooms and facilities are neat and clean. Location is alsovery strategic. Ideal for those who like to walk around Mabila Korean Town for night life etc. and go sight seeing around Manila Bay in the afternoon. Would definitely recommend to friends!,April 2023,/ShowUserReviews-g298573-d1774042-r888288239-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,5.0,Apr 2023,Good place to stay,"Excellent customer service. Good for big groups/family. Accessible to a lot of establishments. Good for long stay. Kudos to all staff, they are all polite and accommodating. Price is affordable. The place is kinda difficult to find. But overall it's good! ",March 2023,/ShowUserReviews-g298573-d1774042-r887980066-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,5.0,Apr 2023,Very helpful staff and very polite,"Nice and clean hotel, i love the swimming pool and my kids love it, but the special thing i have to mention is the staff,, they are extremely helpful and polite, kuya ryan the security head is very nice and all the front staff ",April 2023,/ShowUserReviews-g298573-d1774042-r887853809-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,5.0,Apr 2023,Fantastic Place,The place was so clean and smelt good everytime.  Everyday breakfast inclusive in the accommodation was fantastic. I did not expect this place to be that awesome in the midst of the city's jungle. Staff were so accommodating and courteous. A perfect place to be. Will surely book again for my money's worth. 😍,April 2023,/ShowUserReviews-g298573-d1774042-r887758061-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
1775 Adriatico Suites,4.0,Apr 2023,2nd Home,"I used to call it as our 2nd home because the place is very cozy. The staff are very accomodating and friendly. The food was great, hopefully the breakfast buffet will return😁. We choose to stay here yearly since 2018. I can say that there is an improvement but i suggest to change the TV to a larger size, water dispenser for every apartment especially if the guest are staying for more than 1 day. I also noticed that there is some mosquito, i hope they will do something about that. We will surely come back to this place.😊",April 2023,/ShowUserReviews-g298573-d1774042-r885426520-1775_Adriatico_Suites-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,5.0,Jul 2023,Short stay with good hotel services ,Very Clean and cozy rooms especially thier executive suites. The hotel is located near Robinsons Place - Malate.... Very accommodating staff and crew.... Good Food especially thier breakfast buffet and they beer bucket promos at affordable prices.,July 2023,/ShowUserReviews-g298573-d308324-r906617718-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,5.0,Jul 2023,"Best hotel in Manila - Take the 30 minute drive from the airport, you won't regret it","Hotel Kimberly is phenomenal.  I will go out of my way to stay here next time I am in Manila.  The rooms are nice, clean, and comfortable.  But the best part is the staff that goes out of their way to help you.  I didn't have to touch my bags when the taxi arrived, and before we finished checking in at 9:40pm, they encouraged us to order room service before the cafe closed for the night at 10.  Everything was dedicated to our comfort.  We loved it.  They even called the taxi for us in the morning.  ",July 2023,/ShowUserReviews-g298573-d308324-r905448574-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,5.0,Jul 2023,Superb Experience,"Food palatability is great, superb choice of dish combinations. Also, staff were courteous and very sensitive to client's needs.. They very much willing to assist in any possible promptly manner. Our 4D3N stay was great and hassle-free:-) ",July 2023,/ShowUserReviews-g298573-d308324-r904930533-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,3.0,Jul 2023,good accommodation,"staff were welcoming and accommodating. room was clean. good thing that there is a provision for a water dispenser on the floor we were in, I hope it's purified.  good provision for the luggage to be stored after check out. ",July 2023,/ShowUserReviews-g298573-d308324-r904253411-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,4.0,Jul 2023,clean and very near to Historical spots in manila,The cleanliness is just great and the breakfast too is so delicious and healthy.  The staff are so accommodating and very courteous and respectful.  They changed our towels everyday and made up our room everyday too.,July 2023,/ShowUserReviews-g298573-d308324-r902587408-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,5.0,Jun 2023,2 nights stay ,"We had a nice stay there, everything’s good including breakfast. Shuttle too is on time and all staff are doing their job exceptionally, they’re polite and considerate. It’s like a home away from home.",May 2023,/ShowUserReviews-g298573-d308324-r894145594-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,4.0,May 2023,Nice for Family and Business,"Place was nice and clean, food was nice especially the breakfast but vegetable dishes need to be more varied. Very limited parking. Location was good since it's near Robinson's Manila (walking distance).",May 2023,/ShowUserReviews-g298573-d308324-r890695566-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,4.0,May 2023,Metro Manila escapade,"Hotel personnel are courteous. Room is spacious and clean. Beddings are quite good quality linen. Accessible to all modes of transportation i.e. LRT, jeepneys and taxis. The hotel is only a block away from Robinson’s Mall. ",May 2023,/ShowUserReviews-g298573-d308324-r890235292-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,4.0,Apr 2023,Clean and friendly,"Stayed here for two nights at the beginning of an Intrepid tour. The room was clean and spacious, with decent wifi. The location was good - lots of convenience shops and food places nearby. I was able to walk back from Intramuros with no issues. The restaurant on-site wasn’t amazing, but decent enough.",April 2023,/ShowUserReviews-g298573-d308324-r885576784-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Hotel Kimberly Manila,5.0,Apr 2023,Very relaxing.,"Our room was very clean. Nice & quiet. Staff were great, from security guards to front desks staffs. Room was very spacious. Great location. Lots of 7-11 outlets. Almost in-front of a huge Mall. Surely, we will go back again. ",April 2023,/ShowUserReviews-g298573-d308324-r884854471-Hotel_Kimberly_Manila-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,5.0,Jun 2023,Budget friendly,Breakfast buffet was delicious and many food choices. Budget friendly. Staff were kind and helpful. Rooms were clean and spacious. Swimming pool was not crowded.  Definitely will go back to this hotel. ,January 2023,/ShowUserReviews-g298573-d14990582-r896779853-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,5.0,Jun 2023,Satisfactory Service,"We stayed here last holy week 2023, and we  are so happy we chose this hotel. We got the connecting room, one bedroom plus one de luxe room, the room was big with all basic amenities inside, breakfast was good, staffs were all kind, front desks personnel were warm. My brother even like it better than its sister hotel because it is affordable, simple yet can provide you satisfactory service. We plan to stay here again on christmas.",June 2023,/ShowUserReviews-g298573-d14990582-r893162418-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,3.0,May 2023,difficult to get in touch with ,why doesn't the phone number you provided on your website work? tried calling it from abroad and from the Philippines. How to reach you if you have questions?  is there a minibar in the room and is there a safety deposit box in the room? ,May 2023,/ShowUserReviews-g298573-d14990582-r891544316-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,3.0,Apr 2023,Slow wifi stinky pool & bad coffee,"Good bed with extra pillows  large rooms, good staff, offsite gym,  very small pool. Aircon works and breakfast is ok.   Negatives were the unbearably slow Wi-Fi - had my pages continually time out. The dirty pool, the water is cloudy, there is algae growing where there shouldn't be and the area near the wall of the pool area stinks like rotting water. Finally the expresso coffee in the restaurant tasted terrible, what garbage coffee is that, do the restaurant staff even know what good fresh coffee tastes like, i don't think they do. These are all easy fixes but the hotel chooses to ignore these problems so two stars from me. ",March 2023,/ShowUserReviews-g298573-d14990582-r888377779-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,4.0,Apr 2023,big and chic hotel,"A big and chic hotel in a good locaction, close to Rizal Park and Intramuros. The room is spacious with a big, comfortable bed and quite a big bathroom. Clean and nice. Buffet breakfast is served in a hotel restaurant and there is a wide choice of food and drinks, fried fish including. The lobby is stylish but freezing cold because of the air condition. What is great here is a nice swimming pool where you can cool down after sighteeing Manila. The staff is polite and the Internet very good.",February 2023,/ShowUserReviews-g298573-d14990582-r886178109-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,3.0,Apr 2023,Location in Manila,"fairly good hotel in manila, nearby attractions, gardens, manila bay and others, good staff, need some renovation, breakfast could be improve- almost same every day, affordable access through one way street, some fast food nearby",March 2023,/ShowUserReviews-g298573-d14990582-r885188750-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,2.0,Feb 2023,Unforgettable,"Stayed there, for 2 nights. The room on 8th floor is good and clean. However, during room transfer, we accidentally left 2 bouquet of flowers. The flowers are important to the wedding as it is the only props that matches the outfit for shoot. Ilang mins pa lang, nakalipas, sabi ng attendant wala na daw ung flowers sa room. Was it in the trash already? Then the cr of the next room we transferred to, had piss stains on the side of the tub. The curtains are dirty. Disappointed. Imagine, Never having a chance to shoot with flowers for such an important occasion. :( Staff not helpful. Seems like they didn't look for it. If only I can look for it myself. ",February 2023,/ShowUserReviews-g298573-d14990582-r880021714-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,4.0,Feb 2023,Nice experience,Very nice hotel. Breakfast is awsome. Room we stay is big and clean. For 2 nights stay we enjoy a lot inside and out.  The lobby is very pleasant in our eyes. Front desk and other staff of hotel all are very friendly and helpfull. Thanks also for allowing us to check in early without any cost. We will come back definitley.,February 2023,/ShowUserReviews-g298573-d14990582-r877636070-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,1.0,Jan 2023,Not impressed,"I read the numerous good reviews for this hotel, however, our stay was not that. The positives were; spacious room, good layout, good location. The negatives were; very dirty room ( urine on toilet seat), dust all over phone, stains on sheets, carpet was awful. It was probably an amazing hotel 30 years ago but had not been updated since. The room was musty and smelt like wet dog, the wardrobe couldn’t close leaving the light on, the bed head fell apart, the mattress was brown and uncomfortable. It was not pleasant to be in the room. I rang reception for towels 5 times, no answer. I went down and asked, they never arrived. The security guard was amazing, helpful and caring. The Reception area was lovely and breakfast was good. I wouldn’t stay there again.",December 2022,/ShowUserReviews-g298573-d14990582-r873740300-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Manila Prince Hotel,4.0,Dec 2022,"Lovely, clean hotel","A lovely older, clean hotel.  Bit dated but clean with nice buffet breakfast and good staff.  Few negatives: lobby/reception was freezing (esp after coming in from outside, and also in comparison to rooms). Nice pool- but weird set up with pool shower - being up stairs, away from pool area. No pool towels. Checking in took 15-20 min- with 5 staff there, most of whom didn’t seem to be doing anything.   Nice buffet breakfast offering.   Good location: can walk to Intramuros/Rizal park.   Super Friendly security/door guy! Always, smiling- great personality.",December 2022,/ShowUserReviews-g298573-d14990582-r873121661-Manila_Prince_Hotel-Manila_Metro_Manila_Luzon.html
Tropicana Suites,1.0,Jun 2023,Rude Security Personel,"Security team needs to learn good customer service! They are incompetent and act like they are the owner of the hotel. They are rude specially to those who are about to make inquiry. They even wont allow you their comfort room and would tell it's for guest only. That's stupid, what if you would like to inquire for a reservation and you need to go to the cr? Does it mean your not allowed to do so?",June 2023,/ShowUserReviews-g298573-d1053326-r896310540-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,5.0,Sep 2022,"Clean, quiet, professionally managed!","First rate hotel. Great location near Robinson's Place mall in Ermita, Manila.  An older building that has been expertly remodeled. Rooms are very large and comfortable.  Kitchenettes are available in the suite rooms. A great spot for a long-term stay.  Staff is friendly and professional.  Breakfast is available, but no other food service in the hotel. Many restaurants in the nearby mall.  Highly recommended.",September 2022,/ShowUserReviews-g298573-d1053326-r858670118-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,5.0,May 2023,Stay in Philippines. ,"I love this place.big rooms.much storage place to put your things.Staff is very good friendly. Pool, Very nice kitchen to cook with big Refrigerator.kitchen table. Shower bathroom great. I will stay here anytime.2 big rooms to move around in.",May 2023,/ShowUserReviews-g298573-d1053326-r889474467-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,5.0,Apr 2023,Perfect for pleasure or business trips,Best service i had with the friendly team. Bollie their GM was with us along the way with our needs. Erin was a wonderful company and very helpful. Id like to thank your team for the great stay we had during this business trip. ,April 2023,/ShowUserReviews-g298573-d1053326-r887349216-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,5.0,Jan 2023,Vacation,"I stayed at the Tropicana  Suites from 12-28 to 1-9 2023. The hotel was very clean and well maintained. All the staff I interacted with were very friendly and did an excellent job. I had originally booked 1 day longer than my planned stay by accident and upon checkout they promptly issued a refund. I actually had the notification by the time I was at the airport. The area around the hotel is older Manila, but plenty of activities within walking distance. I will definitely stay here again.  ",January 2023,/ShowUserReviews-g298573-d1053326-r874654665-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,5.0,Apr 2022,Awesome Quarantine Experience,"The hotel is well-located near several restaurants, easy access. Due to COVID- 19, I didn’t have the pool service, but the room was very clean, organized, and smelled fresh. The room is big and has a very spacious living room + kitchen. Only downside is that I got two single beds instead of a queen/king bed. Very nice concierge at front desk, and they even offer groceries to be hand-picked and delivered to your doorstep daily.",October 2021,/ShowUserReviews-g298573-d1053326-r833420086-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,4.0,Feb 2020,Fantastic besides breakfast!!!,Great hotel. Good size rooms cleaned daily and left bottles of water everyday which was a lovely touch. Good location in regards to robinsons mall but thats it everything else is a good walk away and for white people that isnt safe. Only complaint we have is the breakfast. We ordered pancakes every morning without the fried egg and asked for hash browns instead and ye charged us which I thought was poor customer service to say the least. Other than that it was fantastic including the staff you guys couldn’t be faulted always happy and friendly!!!,February 2020,/ShowUserReviews-g298573-d1053326-r748045929-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,1.0,Jan 2020,Breakfast and the people who are cleaning the rooms,"Breakfast is not free. You have to give tips to every workers and mostly  beware of the housekeepers. They pretend they are so nice, polite and sweet but in in reality they are thieves. There is a inside job going in that hotel and they are behind it. The two housekeepers assigned in the floor stole a lot of dollar cash thinking I won;t notice They stole of my sweater and ate my chocolates. They were all in my balikbayan box closed. I am warning you.",August 2019,/ShowUserReviews-g298573-d1053326-r736882448-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,4.0,Jan 2020,can't be beat for spacious accommodation,"We spent two weeks in a 2 bedroom family suite. It was very spacious, perfect for a family of four. There are two bathrooms, one en suite, and both looked updated and modern, Beds were comfortable.Two balconies. Air conditioning more than sufficient for a unit of this size.  The unit was clean and comfortable. Two elevators for convenience. When we used Grab the front door staff logged the drivers license plate making us feel they cared about guests security.  All the staff we interacted with were courteous and helpful from the front desk, security, housekeeping, breakfast severs, pool attendant, driver (airport transfer) etc.  I like the location though admittedly it's not glamorous. Just a few minutes walk to the big Robinson's mall down the street where you can get everything",October 2019,/ShowUserReviews-g298573-d1053326-r736839417-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Tropicana Suites,5.0,Nov 2019,Great for a family affair or staycation,"We booked a 2 bedroom unit. It has a living room, dining area, kitchen and a small place to sit outside like a veranda type. The kids enjoyed the pool. And everyone enjoyed the place as it was very spacious. We have stayed here before for Christmas eve and it was great that's why we booked it again. 3-5 minute walk and you will be at Robinson's Place Manila. There are eateries, convenient stores, restaurants around the area. ",December 2018,/ShowUserReviews-g298573-d1053326-r724074604-Tropicana_Suites-Manila_Metro_Manila_Luzon.html
Regency Grand Suites,5.0,Jun 2023,2nd Home,Stayed total of 9 nights this visit and it was good. Dont expect luxury and dont expect VIP treatment because this place is not on that category. It was basic and comfortable as it is and the the main catch is the location of this hotel.  See you next time.,June 2023,/ShowUserReviews-g298573-d6427322-r894523755-Regency_Grand_Suites-Manila_Metro_Manila_Luzon.html
Regency Grand Suites,2.0,Mar 2023,It’s Ok,"Not worth the price. Balcony doors are damage, having an issue with the main doors (tap card doesnt work sometimes, smaill rooms. Staffs are not that approcheable but not everytime (the bellboys seems happy everytime), some staff in main reception is verh helpful as well specially the ladies. Ou rooms are also clean and tidy. Sorry I am just being straighforward, I just say what I and my family experience during our stay. I’ve been to many Hotels and I can tell what is good and bad on my experience.  The good thing is the hotel is just near to Robinsons Mall, you can just walk for just a minute.",February 2023,/ShowUserReviews-g298573-d6427322-r884205795-Regency_Grand_Suites-Manila_Metro_Manila_Luzon.html
Regency Grand Suites,5.0,Mar 2023,Excellent service,"Excellent service, staff were very nice and accommodating. The hotel was very sweet that they left notes for us on the wall and provided complimentary cookies to welcome my wife. Me and my wife will definitely recommend.",March 2023,/ShowUserReviews-g298573-d6427322-r883578317-Regency_Grand_Suites-Manila_Metro_Manila_Luzon.html
Regency Grand Suites,1.0,Dec 2022,Never staying here again.,"We weren’t able to rest. We stayed at the 32nd floor and we didn’t expect it to be noisy. Karaoke was heard until 3 am, somebody knocked on our door at around 2:30am, also the ceiling was leaking, the sound of the water droplet was distracting. The toilet bowl also doesn’t flush well and the bed sheets doesn’t feel like they’re clean. I spent the whole night itching. Will never stay here again.",December 2022,/ShowUserReviews-g298573-d6427322-r871905624-Regency_Grand_Suites-Manila_Metro_Manila_Luzon.html
Regency Grand Suites,5.0,Aug 2022,A night to remember,"Very accommodating and  always priority your security. It was really a great experience and very nice view we are at 49th floor and the city lights so lovely, Highly recommended.  And all thanks to Dang for recommending this hotel.",August 2022,/ShowUserReviews-g298573-d6427322-r855781627-Regency_Grand_Suites-Manila_Metro_Manila_Luzon.html
