,name,location,rating,rating_date,title,content,visit_date,url,type,ratingDate,user_link,user_name,purpose,review_date
138,Jack's Ridge,Davao City,5.0,"May 5, 2022",Always a Must When in Davao,"Visited JR again after several years, this time with friends from Luzon. The view, the food, beverage, the ambience, and of course, the people - - all make Jack's Ridge a place one must visit when in Davao. And yes, there is no entrance fee!...😁",Date of visit:,/ShowUserReviews-g298459-d1514697-r837332008-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
139,Jack's Ridge,Davao City,5.0,"January 17, 2022",Nature Friendly,"As we had our field trip during our high school, I can forget this place where I can see the lights of the City. It will be a perfect destination to those who wants to relax and want to breath for a moment.",Date of visit:,/ShowUserReviews-g298459-d1514697-r825158227-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
140,Jack's Ridge,Davao City,3.0,"March 16, 2020",Jacks ridge,"There are a lot of resto to choose for dining. It offers a good look of the city, we went here in the morning so view is still good but i think it would be majestic if it is at night since you could see...the city lights while dining. There is also a japanese tunnel where you could go inside but trashes are scattered which makes your trip inside a bit uncomfortable.",Date of visit:,/ShowUserReviews-g298459-d1514697-r751043325-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
141,Jack's Ridge,Davao City,5.0,"March 15, 2020",Anniversary,Best place to hang out. City lights are very beautiful. By mode of transportation. You should ride a taxi,Date of visit:,/ShowUserReviews-g298459-d1514697-r750970953-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
142,Jack's Ridge,Davao City,3.0,"March 9, 2020",Quality isn't consistent,Jack's Ridge is a regular destination particularly for those who want a view of the city whilst dining. However through the years my satisfaction and enjoyment of the their food and ambiance has waned. It is now less attractive and I would have other places...to recommend to both visitors and locals.,Date of visit:,/ShowUserReviews-g298459-d1514697-r749990068-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
143,Jack's Ridge,Davao City,4.0,"March 6, 2020",Dinner,"Good restaurant to eat.
Overlooking a part of Davao City.
You can enjoy the flickering City Lights down below.
But, you can also enjoy with mucho gusto their foods especially seafoods.
Sometimes, staying on top of a hill or on a high elevated place make...us feel good.",Date of visit:,/ShowUserReviews-g298459-d1514697-r749399544-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
144,Jack's Ridge,Davao City,3.0,"March 3, 2020",you come for the view and ambiance,"Its a bit far from the city, we paid around Php 250-300 for the taxi ride from Samal Seaport..

You'll have a good view of the city once you're up there.. Its a bit cold, so make sure you bring your jacket.. 

Sit in the...inner part of the restaurant as the winds are strong and can turn your plates upside down..

We ordered shanghai rice, tuna belly, sunigang, sisig, pakbet... we only liked the tuna belly..",Date of visit:,/ShowUserReviews-g298459-d1514697-r748813450-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
145,Jack's Ridge,Davao City,5.0,"March 1, 2020",One the best in Davao,"In my first visit Davao we and love made an early Valentine's day night here. I was amazed by this place. Even this is crowded a bit, the scenery is beautiful, the food is appetizing and the atmosphere is amazing.",Date of visit:,/ShowUserReviews-g298459-d1514697-r748457513-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
146,Jack's Ridge,Davao City,4.0,"February 18, 2020",Top view point in Davao,"Great overview on Davao City, perfect at sunset. Bring hunger and dont forget ur ID ;) middle price range",Date of visit:,/ShowUserReviews-g298459-d1514697-r745875950-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
147,Jack's Ridge,Davao City,2.0,"February 16, 2020",Won't Be Returning,"I/we have been visiting this restaurant for almost 20 years and always enjoyed the food and ambience, even if parking was difficult. When visiting there this time the guard informed us that everyone of our party of 7 had to pay a 50 peso entrance...fee even though we were going to be dining. We won't be visiting again with that new policy.",Date of visit:,/ShowUserReviews-g298459-d1514697-r745427828-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
148,Jack's Ridge,Davao City,5.0,"February 13, 2020",Grandsons birthday.,We went here for my grandsons birthday along with their friends. The food was delicious and the service was terrific. Ordered a number of different dishes to share. Then after dinner we watch the fireworks and enjoyed looking at Davao at night.,Date of visit:,/ShowUserReviews-g298459-d1514697-r744698561-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
149,Jack's Ridge,Davao City,5.0,"February 12, 2020","Loved it so much, am bringing my whole family there when I get back!","Awesome view, terrific food, wonderful people... nothing more to ask for! It's the perfect place to have dinner when you visit Davao. Don't forget to bring a jacket! The cool wind is a perfect touch to the nightcap.",Date of visit:,/ShowUserReviews-g298459-d1514697-r744452994-Jack_s_Ridge-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
150,Ahfat Seafood Plaza,Davao City,1.0,"April 29, 2022",Disgusting,"Disappointing. Had a foreign guest and was embarrassed by how dirty (cockroaches on the wall) and the disgusting washing area which gives you a glimpse into the kitchen. Okay, so they've just opened after the lockdown but that's no excuse for a restaurant.",Date of visit:,/ShowUserReviews-g298459-d2009576-r836495691-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
151,Ahfat Seafood Plaza,Davao City,5.0,"April 24, 2022",Finally good fish in Davao,"Finally good fish in Davao
Place is rustic at best, but they know their craft. Good fish, huge portions and quick service. Recommend",Date of visit:,/ShowUserReviews-g298459-d2009576-r835795229-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
152,Ahfat Seafood Plaza,Davao City,4.0,"March 12, 2020",Davao's Favorite Chinese Restaurant,"For more than twenty years Ah Fat has been a popular Chines resto for Davaoenos and their guests from outside Davao.  Parking is easy and there's no charge at all for parking. The resto has three outlets within the same complex but the most comfortable...one is the third outlet.  The original outlet and the second one are smaller than the third one.

The food is good and reasonably priced.  We were five persons when we dined here and our bill amounted to PHP2009.00.  We ordered pata tim, beef with broccoli, soup, noodles, chicken, vegetable and rice.  We just ordered the small size for each dish but it was already good for us five, three females and two males.

If you find this review helpful don't forget to check the helpful box and follow me for other reviews.",Date of visit:,/ShowUserReviews-g298459-d2009576-r750524164-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
153,Ahfat Seafood Plaza,Davao City,2.0,"December 8, 2019",Ahfat just name but no substance,Check your bill closely for billing errors that favor the restaurant.  This is the second visit after got burned the first time.  Food Not good and don’t know why people raced about this place. I think most do not know what’s good Chinese food. This...place is just slightly better than fast food Chow King but much more expensive.,Date of visit:,/ShowUserReviews-g298459-d2009576-r731231390-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
154,Ahfat Seafood Plaza,Davao City,1.0,"November 6, 2019",Bait and switch on live seafood if your are a tourist,"Sad we went to the original of the three in the same plaza and got cheated by this unethical operator.  I am a Cantonese chef so to judge how well the steam fish is by order a live fish here.  I ordered a live laupu-laupu...displayed in the fish tank.  The marked up between a live fish and one that is frozen is 1,800 pesos.   The steamed fish arrived from the kitchen was drenched in heavy soy sauce.  This is a bad sign as a way to mask the taste of a unfresh fish common practice in unethical Chinese seafood restaurants.  I knew it as I took the first bit; the flesh was rubbery boardering hard like biting into a balut.  This fish has been previously preserved with baking soda.  Closer exam confirmed this was a dead fish from frozen due to sunken eyes and no traces of blood on spine after gills being removed previously before it went to freezer. 

I had to call the tourist police from nearby Victoria Mall on AhFat because no one here was nonresponsive to my request for a price adjustment from cashiers to waiter saying this place has no manager/owners.  The 30 something YO owner/manager arrived.  This young man obviously never set foot working in the kitchen challenged me, and told the police that they have video from CCTV cam in the kitchen showing the live fish I picked went right into the steamer.  But the proof never arrived.  Until the tourist police threatening to arrest them, the young man authorized price adjustment to frozen fish price.  It should not have to come to this point after making scene with a tourist police in your restaurant as manager.  This place still trying to cheat you with frozen fish pricing until I showed them the correct price stipulated on the menu.  The tourist police asked them why they did not update menu if price on frozen fish has increased.  Ahfat had no anwers so the refunded the differences again.   This type of behavior says it is okay to lie even infront of a local authority.",Date of visit:,/ShowUserReviews-g298459-d2009576-r724466992-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
155,Ahfat Seafood Plaza,Davao City,5.0,"October 29, 2019",A great affordable local seafood restaurant ,"I had a great meals here. Lunch and dinners

It’s a very popular restaurant among the locals and for a good reason. The seafood is great and fresh. The prices a good.

It’s busy local place so the service is as expected...",Date of visit:,/ShowUserReviews-g298459-d2009576-r722169823-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
156,Ahfat Seafood Plaza,Davao City,4.0,"October 20, 2019",Delicious Chinese food,"We ordered 3 dishes and could not finish them all, so we brought home the left overs. The portions are quite big.  We had a nice time.  The waiter (seasoned) gave us good suggestions.  Place does not have ambience though.  This is a good place...to eat for seafood.  Big groups will get the best for the money.",Date of visit:,/ShowUserReviews-g298459-d2009576-r719829908-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
157,Ahfat Seafood Plaza,Davao City,2.0,"September 10, 2019",strange taste of food,"This restaurant used to serve good food. On our last visit, since we have our food to go, food was average and have a queer taste. I am not sure if food taste bad because of their packaging or something else. Our place is just...10 minutes drive away. 
Anyway, check your food before leaving the place if it's a take out order.",Date of visit:,/ShowUserReviews-g298459-d2009576-r708509109-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
158,Ahfat Seafood Plaza,Davao City,4.0,"August 21, 2019",Ahh.... The Best,Looking for the authentic sea foods Chinese restaurant in this side of town? Must try this to complete your sea foods galore here at Davao City. Explore the menu to suit your taste and discover new dishes. Enjoy....,Date of visit:,/ShowUserReviews-g298459-d2009576-r701274065-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
159,Ahfat Seafood Plaza,Davao City,4.0,"July 25, 2019",Good Chinese Food in Davao,This restaurant offers Chinese food for dine in or take away. Mid-range prices either good for 2-3 or a bigger group depending on the price. Use to taste better a few years back. has since been commercialized and some of the food quality has been...sacrificed.,Date of visit:,/ShowUserReviews-g298459-d2009576-r692492878-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
160,Ahfat Seafood Plaza,Davao City,5.0,"June 22, 2019",Food never fails,"If you want an affordable and mouth watering menus. Don't miss this restaurant, there were no regrets from then bring my family for any meals of the day.",Date of visit:,/ShowUserReviews-g298459-d2009576-r683335275-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
161,Ahfat Seafood Plaza,Davao City,5.0,"June 19, 2019",Wonderful just plain wonderful ,"My Girlfriend recommend this place for a while as her family was coming here for generations but I wasn’t sure...  I had to try some real Japanese restaurants....  where the sashimi is real and the fish can write Kanji....

Boy was I (surprisingly) wrong 

The...fish here was amazing.  The sashimi was served in a mountain. (290 php). You couldn’t get it fresher if you were swimming in the ocean yourself 

What a place 

You will be wrong to not listening to my girlfriend....",Date of visit:,/ShowUserReviews-g298459-d2009576-r682600327-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
162,Ahfat Seafood Plaza,Davao City,4.0,"June 7, 2019",this place has always been close to our hearts.,"5 points.

1. food is excellent (all of it - favorite is - fried seafood roll)

2. venue is good for small and big occasions

3. service can be improved (sometimes delay in food delivery to your table)

4. value (not cheap but quality comes...with a price) you get what you pay for... (excellent food portion for its price)

5. cleanliness is also something that can improve but this is common with the amount of foot traffic the place is experiencing... but still is no excuse to neglect this.",Date of visit:,/ShowUserReviews-g298459-d2009576-r679709215-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
163,Ahfat Seafood Plaza,Davao City,5.0,"May 27, 2019",Staple Davao Restaurant,"The best classic Chinese restaurant in davao! Whether dining in or take out, Ahfat never fails. Perfect spot to bring visitors coming to davao, or treating friends and family.

I always go back once a month to satisfy cravings.",Date of visit:,/ShowUserReviews-g298459-d2009576-r676688220-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
164,Ahfat Seafood Plaza,Davao City,4.0,"May 5, 2019",behind victoria plaza....and hard to find...but worth it.,i had been looking for this eatery and i found three off them all in a half moon cresent behind victoria plaza.....so which one...i chose the one ahfat on the right as you look from victoria plaza....and because there were people eatting in the place....service...is hit and miss..decour is a little tacky....drinks were really cold and tasty...the food well...i had a great seafood noodle dish....lots of seafood...to much for me and my partner....we also liked the kitchen view through the glass wall..nice touch....i have been back three times and have had different dishes...price is reasonable...if you cant eat it all ask for take out...,Date of visit:,/ShowUserReviews-g298459-d2009576-r671607073-Ahfat_Seafood_Plaza-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
165,The Vegan Dinosaur,Davao City,5.0,"October 22, 2022",Excellent food,"I had a great time at TVD, their extensive menu did not disappoint. I really recommend the quesadillas",Date of visit:,/ShowUserReviews-g298459-d8543152-r865440889-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
166,The Vegan Dinosaur,Davao City,5.0,"October 18, 2022","Ate rainbows, and felt like it too","I had hot chocy with almond milk, a plate of fresh rainbow rolls with their special hot sauce on the side, and the raspberry mango streusel...    enjoyed my meal much more than i expected i would.",Date of visit:,/ShowUserReviews-g298459-d8543152-r865042326-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
167,The Vegan Dinosaur,Davao City,5.0,"April 16, 2022","Vegan, Healthy, Breakfast, Sweet Spot, Accommodating, Aesthetic, Pleasing, Delicious","I have to say, I enjoy every single bite of the breakfast meal in TVD. From waffles and Quesadillas to their wondeful healthy smoothies. Never thought trying Vegan would this be deliciously healthy. Servers are also great and always efficient, happy and polite.
The Vegan...Dino has left the best impressions! Do yourself a favor and visit this lovely spot when you go to Davao.",Date of visit:,/ShowUserReviews-g298459-d8543152-r834692965-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
168,The Vegan Dinosaur,Davao City,5.0,"April 16, 2022",Davao Trip 2022,"Quesadillas and the Vegan Waffles were so good.  Lahat masarap...Actually, simot na simot ang mga plato sa sobrang sarap.  I would love to go back to Davao and eat everyday there.",Date of visit:,/ShowUserReviews-g298459-d8543152-r834682209-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
169,The Vegan Dinosaur,Davao City,5.0,"April 7, 2022",I Love the food i Love the vibe!,"Yummy food and clean place! 
One of the best vegan resto in the Philippines! 
You guys must try it out!",Date of visit:,/ShowUserReviews-g298459-d8543152-r833714493-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
170,The Vegan Dinosaur,Davao City,5.0,"February 3, 2022",A Go-To Vegan Place,"TVD made vegan food exciting back when the city had very limited options; basically a holy grail of the Davao vegan food scene. You simply cannot skip TVD during your Davao food crawls. Been visiting even before the pandemic, so glad they opened up again...after a lengthy renovation. This place introduced me to what a salad can be and should be! Aside from salads (which are never boring in this place), they also offer wholesome nourish bowls, rainbow wraps, superfood smoothies, mermaid lattes, and more vegan goodies. Everything is made fresh and from scratch. Staff are courteous and are accommodating when you want to change something from the dish (oil-free, nut-free, etc). Albeit small, the relaxing cozy interiors make up for it --- plus a cute dinosaur toy on each table, lol. Price is reasonable considering the freshness, quality, and quantity --- you'll be surprised how vegan food can be filling. My constants are the cheesemelt tortilla chips, homebrewed kombucha, and unbaked brownies, but basically everything on the menu is worth trying!",Date of visit:,/ShowUserReviews-g298459-d8543152-r826692510-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
171,The Vegan Dinosaur,Davao City,5.0,"December 20, 2019","A must-visit when in Davao, Philippines!","Everything they serve is awesome. Worth every peso!

My personal favorites are the tempeh blt sub and unbaked brownies. So good! The staff are so accommodating and friendly, too. They're very well-trained and it's obvious that they value what the cafe is all about, which...is promoting and advocating veganism, animal rights and environmentalism!

Thank you, The Vegan Dinosaur!",Date of visit:,/ShowUserReviews-g298459-d8543152-r733720822-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
172,The Vegan Dinosaur,Davao City,4.0,"November 27, 2019",Appetizing,"We ordered quesadilla, spaghetti and burger and surprisingly they are highly pleasant to the taste although im not a vegan just supporting my husband. The smoothies are delicious my son also loved the food.",Date of visit:,/ShowUserReviews-g298459-d8543152-r729274980-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
173,The Vegan Dinosaur,Davao City,3.0,"October 2, 2019",Vegan Expe,"It is located at Marfori Heights Davao City, near Lachi's. Our 1st time experience being here was last Sept 5 2019 with my husband. They serve different menu using veggies thats why its called vegan. And if you're fan of eating vegetables this is the...right restaurant for you. But, expect that it's expensive. And the place is not huge nor wide. 🤔☺️",Date of visit:,/ShowUserReviews-g298459-d8543152-r714650959-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
174,The Vegan Dinosaur,Davao City,5.0,"September 13, 2019",Best Vegan Resto in Davao,"I went to Vegan Dinosaur to taste test their food because I had a foreigner client visiting Davao, who was vegetarian. So I went with my neighbor. Much to our surprise, we TRULY enjoyed their dishes. Tasty, homemade, fresh... AMAZING. I ordered takeout for his...breakfast and lunch and HE LOVED IT. And he insisted to have dinner at the resto. And he went back again by himself after 2 days. I love their cold pressed juices. I love the mushroom pasta. Each dish is special <3",Date of visit:,/ShowUserReviews-g298459-d8543152-r709279418-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
175,The Vegan Dinosaur,Davao City,5.0,"August 14, 2019",surprisingly tasty vegan dishes!,"The Vegan Dinosaur located at Marfori Heights was a pleasant surprise.  I thought vegan food was either too salty (because it is tofu soaked in soy sauce) or too bland with not much seasoning or no fat or no salt.  But I was wrong.  Vegan...dinosaur served very tasty and healthy food.  We had the Best  Ever Bean Burger, looks soo good and tastes good.  The spiced pasta with tomato and herb was good but I had to sprinkle some salt.  The Meatballs pasta was soo yummy, I wanted to have more meatballs coz it wasn't meat but walnuts (?)   We ordered BLT also but we were so stuffed we had it to go.  but the acai berry for dessert was oh so yummy.
If going vegan meant eating food this good, I should have gone vegan a long time ago.
We'll definitely go back and try the other things in the menu.",Date of visit:,/ShowUserReviews-g298459-d8543152-r698767102-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
176,The Vegan Dinosaur,Davao City,5.0,"July 29, 2019",Cooking with Love,"Favorite Vegan restaurant in Davao City one of the Best.
- Food is delicious,so many choices, fresh ingredients, Homemade and unique. 
- Servings are generous and very affordable for a vegan place.
- Place is clean, neat and beautifully decorated.
- Service is Fast.
-...Staff are very nice, professional and excellent service.",Date of visit:,/ShowUserReviews-g298459-d8543152-r693589149-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
177,The Vegan Dinosaur,Davao City,4.0,"July 6, 2019",Healthy Food for healthy people,"From the time i ate vegetables presented to me by the friendly staff of this Vegan shop, I learn to appreciate eating vegetables... it may be vegetables but the Taste was not compromised... I ordered a burger Patty in a burger bread but the taste...for me was even better than the ordinary beef Patty. 
I am now starting a Healthier life by starting to eat healthy Food.  BUT wait theres more... at least this time I can say I am not contributing in the killing of innocent cows...
Di ba masaya!",Date of visit:,/ShowUserReviews-g298459-d8543152-r687104256-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
178,The Vegan Dinosaur,Davao City,5.0,"May 1, 2019",Treat yourself!,The granola parfait is 🥰🥰🥰. This place is legit #vegan #soymetal. They serve great breakfast and they have a selection of granolas and snack in jars to go. It's a bit pricey but it's definitely worth every penny!,Date of visit:,/ShowUserReviews-g298459-d8543152-r670566357-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
179,The Vegan Dinosaur,Davao City,5.0,"March 13, 2019",Fantastic,"Well worth visiting here, the food is great, its a lovely restaurant and the menu is awesome.  A real beacon of light in Davao where food choices for vegans and vegetarians is quite limited.

Cannot recommend this place enough - fantastic!",Date of visit:,/ShowUserReviews-g298459-d8543152-r658166682-The_Vegan_Dinosaur-Davao_City_Davao_del_Sur_Province_Mindanao.html,restaurant,,,,,
180,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"May 1, 2023",Great food and staff,"Very good food even though they warmed the pate !!! 
Was fairly busy and had a good atmosphere 
Staff very friendly and attentive will
Deffo go back again",Date of visit:,/ShowUserReviews-g298459-d2023420-r888445700-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
181,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"November 18, 2022",Delicious Meal,"Ive been looking for this kind of restaurant. Such a nice, quiet, relaxing place to dine at same time offers great food. This type of restaurant is  rare to find. It’s maybe an old place, but has a nice warm atmosphere. Really feels like home....Thumbs up for a delicious meal!",Date of visit:,/ShowUserReviews-g298459-d2023420-r868857445-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
182,De Bonte Koe European Bar and Restaurant,Davao City,2.0,"October 27, 2022",Not worth the price,"Servers don’t really listen when told.
Ask for extra chair came 20 mins later. Had to get a chair from other table
When ask about bulk order ribs if it came with sides didn’t understand what I was saying and kept saying it’s good for...4-5 pax. I asked 3x and still didn’t understand.

Serving are a bit small for the price you pay.
The bulk order is 12 bones and that suppose to feed 4-5?    Kids yes. Adults no.  

Mash potato had a teaspoon of seasoning salt on top so you either have to mix it or scrap it off,

Anyways overall not impressed. Taste wise 4/10
Presentation 3/10. Something you see in a dennys",Date of visit:,/ShowUserReviews-g298459-d2023420-r866104007-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
183,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"October 24, 2022",feels like home.,"i really missed the european cuisine, and this restaurant made me feel that im in europe. i must suggest for tourist, come and visit this place. They have choices of european and serve other cuisine might as well, and the steaksss, its really great.  i...hope in my next visit, ill be experiencing same things and im looking forward for it.",Date of visit:,/ShowUserReviews-g298459-d2023420-r865761280-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
184,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"October 6, 2022",Had a Great experience….,"We stopped by davao for a business trip and one of our friends suggested to dine here.
We went there for dinner, it was great
The food quality/choices was super 👌
Very good service and well trained staff
Well recommended check it out.

And also...try their Lamb chops.",Date of visit:,/ShowUserReviews-g298459-d2023420-r863360548-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
185,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"October 6, 2022",Had a great dining experience,"Customer service was excellent. Food was well prepared, there were plenty of choices, the crepe topped with vanilla ice cream was superb. 
Thank you to the Service staffs. Highly recommended!!",Date of visit:,/ShowUserReviews-g298459-d2023420-r863358012-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
186,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"October 6, 2022",Worth the Price,"The food is very delicious 😍, worth the price. The staff are very approachable, very attentive and helpful too. We’ll definitely com back",Date of visit:,/ShowUserReviews-g298459-d2023420-r863340113-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
187,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"October 5, 2022",When in Davao,My second Day in Davao was actually real goooooood. As i visited this place i feel being at home. They will offer you not just a good service but a good food too. Servers are friendly and nice. Its  an old place you must visit.,Date of visit:,/ShowUserReviews-g298459-d2023420-r863266967-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
188,De Bonte Koe European Bar and Restaurant,Davao City,2.0,"September 11, 2022",Struggling to survive,"Main courses were not too bad, but no bar service so no cocktails. Ordered mussels for starters and they were small, shriveled and drenched in garlic and oyster sauce. Pricey. This resto has survived while some of its neighbors have shut down.",Date of visit:,/ShowUserReviews-g298459-d2023420-r859466391-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
189,De Bonte Koe European Bar and Restaurant,Davao City,4.0,"May 8, 2022",My go-to steak house in Davao,Been coming back with friends or solo for their steak to which I find good and acceptable price. I love the steak with mushroom sauce and the one soaked with red wine. The ambiance is good and the staff are also friendly.,Date of visit:,/ShowUserReviews-g298459-d2023420-r837701942-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
190,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"February 9, 2020",Good value menu and staff,"Good honest Dutch inspired food
Restaurant part of a complex
Prices very reasonable 
Staff very friendly and obliging 
Helping to get a taxi lending an umbrella 
Well worth a visit",Date of visit:,/ShowUserReviews-g298459-d2023420-r743828287-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
191,De Bonte Koe European Bar and Restaurant,Davao City,5.0,"January 28, 2020",It was time for a good american / european meal - this was the best,"a bit difficult to find but good instructions on Trip Advisor
Excellent meal with nice chat will the owner 
The staff were great",Date of visit:,/ShowUserReviews-g298459-d2023420-r741765234-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
192,De Bonte Koe European Bar and Restaurant,Davao City,4.0,"January 8, 2020",Yearly Gathering,We went there on a Friday under a reservation. It's cozy since it's in the back portion of a compound. The owner would visit his guest/s in every table and engaged them in small talks. The staff were accommodating too. Starters are served since it...takes a while for the main courses to be served. Food there taste great most esp the seafood pasta and the apple strudel. Prices are highly affordable as well.,Date of visit:,/ShowUserReviews-g298459-d2023420-r737716692-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
193,De Bonte Koe European Bar and Restaurant,Davao City,3.0,"December 14, 2019",Not what l expected down a,"Not what l expected down a lane behind a building. Looks like an expat drinking establishment more than a restaurant. 

I tried the special being cod and it was pretty much frozen to the pan. It was really “just” edible with packet straw chips on...the side. Chef is obviously just going through the motion out the back. I was the only one in the restaurant eating and while it’s looks nice I perhaps picked the wrong meal. 

Still, you can normally judge the live in the food and there want any in this meal.",Date of visit:,/ShowUserReviews-g298459-d2023420-r732596898-De_Bonte_Koe_European_Bar_and_Restaurant-Davao_City_Davao_del_Sur_Province_Minda.html,restaurant,,,,,
