,name,location,rating,rating_date,title,content,visit_date,url,type,ratingDate,user_link,user_name,purpose,review_date
624,The Pig & Palm,Cebu City,3.0,"April 12, 2023",Disappointing,From the restaurants perspective this restaurant serves top grade beef.  Reality is it is Australian Beef of which I have 'never' had a good steak.  As a trial I had the 200 gram Ribeye and was grossly disappointed.  Lots of gristle and fat that was...married to some tough meat.  Everything else was one tick above average as nothing stood out.  No value for money spent period.  The waiters were excellent and deserve a restaurant capable of serving food at as high a quality as the wait staff.   Would we go back?    No...,Date of visit:,/ShowUserReviews-g298460-d10673137-r885888915-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
625,The Pig & Palm,Cebu City,5.0,"March 22, 2023",Simply excellent,"Amazing food, probably the best I tried in the Philippines. The staff was very helpful, the setting was beautiful and the food was even better. Definitely worth a visit.",Date of visit:,/ShowUserReviews-g298460-d10673137-r883087855-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
626,The Pig & Palm,Cebu City,4.0,"March 12, 2023",Nice place,"Nice place, good ambiance, great food. The bbq empanadas were doughy, definitely not cooked through, other than that everything was great.",Date of visit:,/ShowUserReviews-g298460-d10673137-r881882648-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
627,The Pig & Palm,Cebu City,5.0,"February 22, 2023",A wonderful experience,"I’ve been here a few times and the food and service is excellent. Culinary wise this is an experience in Cebu and you won’t be disappointed. The food is excellent. 
The staff went above and beyond for one of our friends who is somewhat picky/difficult...to satisfy her requests.
I couldn’t recommend this restaurant enough.
Bravo 👏🏼",Date of visit:,/ShowUserReviews-g298460-d10673137-r879662302-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
628,The Pig & Palm,Cebu City,5.0,"February 22, 2023",Classy restaurant for a romantic meal.,"When we went here my wife loved it from start to finish. I best not fight that battle. But the food and service was excellent, we were  looked after by staff that clearly cared about are night out. I am partial to a fine whiskey...too, they had a good selection of scotch but I tried one of their Japanese whisky’s too. I have recommend highly to my friends if they visit Cebu. Lastly the food was reasonably priced considering the high quality.",Date of visit:,/ShowUserReviews-g298460-d10673137-r879660949-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
629,The Pig & Palm,Cebu City,1.0,"February 4, 2023",What’s happened?,"What has happened???!!!
It was a Saturday night so I assumed it would be relatively quiet compared with the working week.
BUT.
It was obvious there had been no management of the alcohol a party of 4 had consumed. They were drunk (I quote a...Pig & Palm employee), vulgar and loud.
A vegetable course was served along with a starter course.
My 2nd vegetable course came on its own and was totally inedible. The carrots had been cooked so badly there was neither crunch nor taste left in them added to this was the overpowering sweet sauce poured over them.
My main course did not happen as I lost interest after waiting 14 minutes.
I’ve been delighted with the ambiance, food & service on prior visits so what has happened?
I was going to bring some of the catering staff of my hotel (Radisson Blu) to the Pig & Palm but I won’t embarrass them.
Mr Atherton, what’s gone wrong?",Date of visit:,/ShowUserReviews-g298460-d10673137-r877417764-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
630,The Pig & Palm,Cebu City,5.0,"January 29, 2023",Amazing,"We enjoyed an absolutely amazing dinner at this restaurant. Friendly and courteous staff, great food in every aspect.",Date of visit:,/ShowUserReviews-g298460-d10673137-r876704352-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
631,The Pig & Palm,Cebu City,5.0,"January 19, 2023",Great food and service,Enjoyed a variety of good food and had a delicious mango sufle at the dessert. Tasty local brewed beer plus a very well balanced liche martini 🍸. Great service and attention to details.,Date of visit:,/ShowUserReviews-g298460-d10673137-r875630978-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
632,The Pig & Palm,Cebu City,5.0,"January 14, 2023",Wow! Food was to die for,"Wow! What an unexpected restaurant in Cebu City! The food was five star from start to finish! We had the brioche bread to start, shares the truffle mac and cheese - literally died with every bite - sooo food! Then we had the lamb, turkey...followed by the special banana dessert. Go now - worth all the money!!",Date of visit:,/ShowUserReviews-g298460-d10673137-r875018163-The_Pig_Palm-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
633,Marble + Grain Steakhouse,Cebu City,5.0,"June 30, 2023","Excellent staff, excellent hotel ","Marble and grain was fantastic. I would recommend this steak house the best steak house ever here in Cebu. The steak was  perfectly cooked, and the staff Roxanne And Emmie was giving an excellent service, Very friendly and smiling. Roxanne the cashier was amazing, even...she was doing cashier but also serving the best service to us. Worth it. Nothing can compare the service we experienced in marble and  grain. Very well trained staff. Would love to come back always here in bai hotel.",Date of visit:,/ShowUserReviews-g608518-d14132047-r899192042-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
634,Marble + Grain Steakhouse,Cebu City,5.0,"June 27, 2023",Satisfied and happy,"I had a wonderful experience and i would highly recommend this bai hotel to others. The food in marble and grain was so delicious and I really enjoyed the atmosphere. The staff was really incredibly welcoming and helpful. Roxanne was so much attentive, very smiling...and friendly. The service was outstanding. I was so pleased with the service I received. She went above and beyond to help me find the perfect dish. Roxanne was one of a kind staff, i would recommend here hardwork, she was giving a good service to the guest and making sure we received the service we need. What I love her most, was very smiling lady. I was impressed with the taste of the ribeye steak. Kudos to the chef john, chef melbert, raffy and kem. I will definitely come back.",Date of visit:,/ShowUserReviews-g608518-d14132047-r898279258-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
635,Marble + Grain Steakhouse,Cebu City,5.0,"June 23, 2023",Steakhouse at bai hotel very good ,"We were staying in the adjacent bai hotel and decided to check out this steak house.  Everyone was very friendly from the get go, they added a personal touch and story which made it very cozy and inviting.  Bibiano was our waiter and he was...very efficient and friendly.  The bartending Gio came over to our table.  He was very passionate about his cocktails and emplored is to try them which we did.  They were very delicious (I would save them for the end of the meal like a dessert cocktail because they were sweet but not overly sweet).  Gio was very friendly, handsome ,  and made the evening fun and memorable.  The food was also very tasty, I had ostrich confit for the first time and it was absolutely delicious.  Highly recommend.",Date of visit:,/ShowUserReviews-g608518-d14132047-r897227657-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
636,Marble + Grain Steakhouse,Cebu City,4.0,"March 3, 2023",The food was excellent.,"The steak house was pretty empty - which surprised me, the air con was too low - it was quite cold. They seemed to be lacking some basics off the drinks menu - like coke, a couple of varieties of red wine - but c'est...la vie. The staff/wait staff were attentive - despite one of them not understanding my english accent, and she also thought Jack Daniels was a scotch !!!!  But the food made up for everything - the soup was perfect, and the steak was to die for - unfortunately no room left im my tummy for desert. But they did surprise me with a little chocolate mouse with a candle in it for my birthday -",Date of visit:,/ShowUserReviews-g608518-d14132047-r880775885-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
637,Marble + Grain Steakhouse,Cebu City,5.0,"February 19, 2023",First class experience all the way,This was my wife’s birthday and I wanted all to be perfect- to begin we ordered salmon carpaccio from the neighbouring Ume Japanese restaurant- (fabulous) a bottle of Dom Perignon chilled while we ordered 500 gram wagyu rib eye with mashed potatoes - the pumpkin...soup starter was delicious and the chef Johns steak did not disappoint - it just melted in your mouth- I had advised our servers Thara & Emmie that we wanted to finish with Crepes Suzette and it arrived just as the last glass of champagne was poured . All in all an absolutely wonderful evening - thanks too Geo Ms Tess and Nelmor who all ensured everything was first class all the way. We will be back,Date of visit:,/ShowUserReviews-g608518-d14132047-r879227167-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
638,Marble + Grain Steakhouse,Cebu City,1.0,"February 12, 2023","Cold food, slow and poor service","Very dissapointing !! After a very long wait for food (without even being offered water) we finally got our steaks.  The meat was over cooked (requested medium rare got medium) the meat and vegatables were cold so they obviously left it sitting waiting for the...potatoes which arrived hot.  The meat itself was fairly average and not worth the wait or price.  Not once did the staff ask us how the meal was and we had to ask them for extra balsamic for the bread twice and for the drinks.  Only good thing about the dinner was the amaretto sours which were great.  Over priced, over rated and very dissapointing.",Date of visit:,/ShowUserReviews-g608518-d14132047-r878318456-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
639,Marble + Grain Steakhouse,Cebu City,3.0,"December 28, 2022",Nice. But not amazing,"Nice looking restaurant (albeit quite small) located in the Bai Hotel. 
Steaks were ok but nothing amazing. Mine was actually a little cold when served. 
Very few of the wines were available and what was in stock wasn’t staggering. Compared to El Gaucho in Manila...it had a long way to go. That said, it wasn’t terrible just also not amazing",Date of visit:,/ShowUserReviews-g608518-d14132047-r873061774-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
640,Marble + Grain Steakhouse,Cebu City,5.0,"December 4, 2022",Anniversary Lunch Date,We had a great time celebrating our wedding anniversary at Marble and Grain in Bai Hotel. Ms. Maritess Peralta was so attentive and proactive. We just shared that we are celebrating our 10th year wedding anniversary with my lovely wife. And they surprise us with...a complimentary cake. That was unexpected and we felt the sincerity of Ms. Peralta and also the Marble & Grain Team. Kudos to your team and all the best. We will be back for sure.,Date of visit:,/ShowUserReviews-g608518-d14132047-r870563107-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
641,Marble + Grain Steakhouse,Cebu City,5.0,"August 8, 2022",One of the best restaurant in Cebu,We came twice at the restaurant Marble and Grain Steakhouse. We really enjoyed it. Dwayne and Thara tooks care of us very well and the food was delicious. A real pleasure to come here. We recomand this restaurant! Best tenderlion and best Mango Daiquiri of...Cebu,Date of visit:,/ShowUserReviews-g608518-d14132047-r852827747-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
642,Marble + Grain Steakhouse,Cebu City,5.0,"July 17, 2022",Great food and ambiance 11/10,"The suggested wine by the staff was really rich and delicious!  Had a great dinner with friends as food are so delish and servings is very generous. Can’t even finish my plate ! 😊 And make  sure to have a taste of their Basque cheesecake!...One of the best cheesecake I’ve tasted so far! 

Thank you Marble + Steak House!",Date of visit:,/ShowUserReviews-g608518-d14132047-r848369054-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
643,Marble + Grain Steakhouse,Cebu City,5.0,"July 17, 2022",Worth the price!!!,"Me and my friends celebrated pre birthday celebration. We picked this place because of great reviews and in all fairness, we did not regret it. Its worth the price and time!!!! 

Service = 10/10  they serve beyond expectations.  Thank you Thara and Christian for giving...us such pleasing experience while dining. They are attentive to us specially with our preference.   See you again☺️

Food 11/10 Me and my friends were still talking about how good their food was. The steak was prepared and cooked well according to our preference. The plating and presentation was spectacular. 

You better try their Basque Cheesecake for your dessert … mouth watering is an understatement.  

We will surely visit again❤️",Date of visit:,/ShowUserReviews-g608518-d14132047-r848368850-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
644,Marble + Grain Steakhouse,Cebu City,5.0,"May 7, 2022",Great Steak Experience!,"We were looking for a restaurant that serves steak for my partner's birthday. Marble and Grain showed up a lot in my searches and tried it. Servers Thara and Dwayne were warm, friendly, accommdating and showed customer delight! We had Rib Eye and must say,...compliments to the chefs: Chef Jhon, Chef Kian and Chef France!",Date of visit:,/ShowUserReviews-g608518-d14132047-r837569076-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
645,Marble + Grain Steakhouse,Cebu City,4.0,"April 14, 2022",Steak Dinner,"We were looking for a place to have a good steak,I am glad our friend Dinah recomended Marble + Grain at Bai Hotel , it was very good and the services was excellent, Ms Thara, Mr Dwayne really were fantastic their recomendations were very good.... Thanks to Chef Jhon and Chef France . 
We will be back ,because we were very please",Date of visit:,/ShowUserReviews-g608518-d14132047-r834496298-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
646,Marble + Grain Steakhouse,Cebu City,5.0,"April 12, 2022",Wonderful steak and a lovely atmosphere,"We had a lovely dinner at Marble + Grain - the staff (Nelmor, Paul, Thara and Sheila) were really wonderful and attentive and the steaks were cooked perfectly. We would highly recommend to anyone in need to a good steak dinner.",Date of visit:,/ShowUserReviews-g608518-d14132047-r834253046-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
647,Marble + Grain Steakhouse,Cebu City,5.0,"April 8, 2022",Great experience,Food is great. Service is even greater. Will definitely visit again. Thanks roxanne and chef kian for the great experience!,Date of visit:,/ShowUserReviews-g608518-d14132047-r833780850-Marble_Grain_Steakhouse-Mandaue_Cebu_Island_Visayas.html,restaurant,,,,,
648,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 28, 2023",5 stars service,"I am a first timer coming to this restaurant. I will rate the service as 5 stars. Food quality is great. Refills are not that fast but very manageable. I consider it a way of monitoring the good food.

Will definitely come back again.",Date of visit:,/ShowUserReviews-g298460-d10229090-r898514478-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
649,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 13, 2023",Great experience again,My second visit to this restaurant still great as what I'm expected. I love the staff and the food. Great experience again.,Date of visit:,/ShowUserReviews-g298460-d10229090-r894764203-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
650,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 13, 2023",Best for group and celebrant,"Very clean. Food is good. Service is unique and great. Recommended to all birthday celebrants and group party. 

Will visit next one again.",Date of visit:,/ShowUserReviews-g298460-d10229090-r894763602-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
651,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 8, 2023",My Favorite Buffet in Cebu,"Great place for those who crave a lot of food. Lot of choices specially in Italian section. I really like also the Chinese spread. They have carving which is my favorite station. 

Will definitely come back again.",Date of visit:,/ShowUserReviews-g298460-d10229090-r894026480-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
652,"Vikings Luxury Buffet, SM City Cebu",Cebu City,3.0,"June 6, 2023",Good service,"The variety of food offered was no longer a wow experience. It was good but not delicious enough for you to want to go back. Maybe our expectation this time was higher as we really enjoyed it the first time we dined here. But the...good service has been maintained, kudos.",Date of visit:,/ShowUserReviews-g298460-d10229090-r893693971-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
653,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 3, 2023",Amazing experience,"When i first come here to this restaurant I think have to order, I am wrong. It was a buffet an eat all you can. I am amazed cause I cannot eat it all. But definitely will come back soonest.",Date of visit:,/ShowUserReviews-g298460-d10229090-r893166360-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
654,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 3, 2023",Recommended Service,My first time to visit in this buffet restaurant. They have a very good service and staff are very smiling. Food for me is okay.,Date of visit:,/ShowUserReviews-g298460-d10229090-r893166054-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
655,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 2, 2023",Splendid dining experience ever since! ,"When we think about celebrations, Vikings is always our first option and it never disappoints. From the starter to the dessert, the quality and tastes of everything was outstanding. The beef and ebi tempura might have been the best meal I had. Service was delightful...and very professional. All in all 💯.",Date of visit:,/ShowUserReviews-g298460-d10229090-r893009431-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
656,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"June 1, 2023",Great display and lot of people,"My first time visiting this restaurant. As a first timer I am amazed with their food display and service. They have great customer service and the ambiance is so positive.

Will coming back soonest.",Date of visit:,/ShowUserReviews-g298460-d10229090-r892881343-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
657,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"May 30, 2023",Best venue for Birthday and any Occassion.,"This luxury restaurant offers a lot of food. They have chinese cuisine, Japanese and Italian. I like the beef. The best venue for birthday and  any occassion.

Will be back soonest.",Date of visit:,/ShowUserReviews-g298460-d10229090-r892604516-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
658,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"May 27, 2023",Great Dinner!,Fantastic service and food. Wait staff are knowledgeable and accommodating. The Carving Station is the best in the area and the rest of the menu is outstanding. Great drinks and foods. We’ll surely comeback with my family and friends.,Date of visit:,/ShowUserReviews-g298460-d10229090-r892126454-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
659,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"May 27, 2023",Very Honest Staff,"What I like here is the staff. They have a very positive  aura and attitude to their customers. My experience here is unforgettable. I lost my bag, and the staff are always there to help me find out til I have it.

Great people with...great food. Surely will be back.",Date of visit:,/ShowUserReviews-g298460-d10229090-r892125940-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
660,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"May 27, 2023",A lot of beverages to offer,"The drinks/beverages here is really great and a lot of choices. Unlimited coffees, teas, softdrinks and 8 types of juices. The servers here is awesome. Food is in good quality. Will comeback soonest.",Date of visit:,/ShowUserReviews-g298460-d10229090-r892125081-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
661,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"May 27, 2023",Vikings are highly recommended here in SM cebu,"This is the second visit we tried here Vikings SM City Cebu, it is a great value for money. We went today Saturday at 11 am, so, the crowd was not bad, actually it was half empty when we got there.

Reservation has worked fine...as usual, we got a good table.

Food was great, a wide selection of different cuisines. Good Sushi, great Salmon, fresh seafood, also love the dessert.

Cake section is also good and coffee. 

All in all, will surely come back, its a pleasant change from a dump 

Special thank to service waiter Lee Carl and Philip M.",Date of visit:,/ShowUserReviews-g298460-d10229090-r892104644-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
662,"Vikings Luxury Buffet, SM City Cebu",Cebu City,5.0,"May 27, 2023",Great experience but add extension area,"The weekends has a lot of variety and spread compare to weekdays. It's better to reserve than to go and walk in. They prioritise first those have reservation. Service is excellent. Great good but need to add space, tables and seats cause a lot of...waiting outside. 

Will be back soonest.",Date of visit:,/ShowUserReviews-g298460-d10229090-r892101978-Vikings_Luxury_Buffet_SM_City_Cebu-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
663,Shawarma Gourmet,Cebu City,5.0,"August 25, 2023","Shawarma Gourmet, The Best Shawarma in Cebu City.","Shawarma Gourmet is one of the best restaurants to eat in Cebu. I always enjoy the many choices they have.

I can order a simple salad or go all out on a shawarma platter.

The customer service is really good. And I always like it...when the chef and owner comes to me and ask how the food was. I can give feedback right away and they are more than happy to tell me the ingredients that go into the food I ordered.

I am more than happy to share this place with my friends. If you are visiting Cebu City, please drop by Shawarma Gourmet and experience delicious Lebanese - Mediterranean Food.

You are going to love it.",Date of visit:,/ShowUserReviews-g298460-d12970432-r912831680-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
664,Shawarma Gourmet,Cebu City,5.0,"August 2, 2023",Cravings Satisfied: Shawarma Gourmet - A Taste of Lebanon in Cebu!,"Hello, #Kalaminions! Let me tell you about my favorite when it comes to solving my Middle Eastern and Mediterranean cravings: Shawarma Gourmet! This place is my go-to spot whenever my taste buds scream for some exotic flavors.

Situated at Escario Central, Shawarma Gourmet is a...paradise for anyone who loves good food. And let me tell you, it's not just about their mouthwatering Shawarma. Nope! They've got a whole array of amazing dishes like Hummus, Kibbeh, Tabbouleh, Sambousek, Baklava, Falafel, Baba Ganoush, and more. It's like stepping into a Middle Eastern feast!

Oh, and those breads! They're just wow! Freshly baked and oh-so-delicious. They perfectly complement every dish they serve.

Now, here's the exciting part! They've added platters to their menu, and that includes the Khabsa tray. It's a match made in take-out heaven! Perfect for those times when you want to indulge in their flavors from the comfort of your home.

If you're planning to visit with a group of friends or family, trust me, their Manakish or Lebanese Pizza is a surefire crowd-pleaser. Everyone's taste buds will thank you!

The best part, though, is the owners. They're the friendliest people you'll ever meet! Their warm hospitality makes the whole experience even better. You'll feel like part of their food-loving family.

So, if you find yourself in Cebu and craving some authentic Lebanese and Middle Eastern delights, Shawarma Gourmet is the spot to be. Trust me, it's a food journey you won't want to miss!",Date of visit:,/ShowUserReviews-g298460-d12970432-r907382141-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
665,Shawarma Gourmet,Cebu City,4.0,"June 4, 2023",Good middle eastern food in Cebu.,"We thought the dinner was very good. We had chicken shawarma and it was very well prepared. The regular hummus was very tasty. The fatoush salad was very authentic. Definitely recommend a visit. Not fancy, but good food.",Date of visit:,/ShowUserReviews-g298460-d12970432-r893307047-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
666,Shawarma Gourmet,Cebu City,5.0,"May 31, 2023",Best shawarma,"Had the most amazing chicken shawarma here, it was really saucy and the chicken was very juicy. It looked very small at first (I got the regular size) but it still filled me up! Mansur (one of the partners) was so lovely and talkative. We’ll...definitely come back if we’re ever in Cebu again",Date of visit:,/ShowUserReviews-g298460-d12970432-r892795205-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
667,Shawarma Gourmet,Cebu City,5.0,"May 15, 2023",Authentic Lebanese Food Cravings SATISFIED ⭐️⭐️⭐️⭐️⭐️,"Flavorful and good food minus the guilt. With healthily delicious food and vegetarian options, your snacking and eating out no longer has to compromise your diet.

Whenever I crave for an Authentic Lebanese Restaurant in Cebu, Shawarma Gourmet is the first restaurant that comes into...mind. A personal favorite of mine is their spiced fries and premium falafel wrap. Most especially their perfectly rich blend of garlic sauces.",Date of visit:,/ShowUserReviews-g298460-d12970432-r890384627-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
668,Shawarma Gourmet,Cebu City,5.0,"May 5, 2023",Will come back soon,"We was two times there. It was very very great. 

Clean, friendly and fresh! 

Many menus. Will come back soon",Date of visit:,/ShowUserReviews-g298460-d12970432-r889009652-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
669,Shawarma Gourmet,Cebu City,5.0,"April 16, 2023",Authentic and delicious Arabic Food,"I was on a business trip in Cebu and was craving for Arabic food.  We visited shawarma gourmet for lunch and I have to admit that I had one of the best Arabic food outside Middle East. 
The hospitality and customer service  of Mr Mansour...Houran (owner) and his staff was simply exceptional. The food tasted so authentic and delicious. Shawerma , chicken Taouk , Hummos , peta bread and kebbah all tasted amazing. Resturant is small but well organized and maintained. They also serve shisha. 
I highly recommend this restaurant if you are craving for Arabic food.",Date of visit:,/ShowUserReviews-g298460-d12970432-r886394246-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
670,Shawarma Gourmet,Cebu City,3.0,"April 8, 2023",good for food bad for timing,"As often when I go to cebu I take food at Shawarma, food is correct and it's very proper place, but timing is crazy : I waited more than 25 minutes just for a single shawarma at noon time, with only 2 clients inside.",Date of visit:,/ShowUserReviews-g298460-d12970432-r885280924-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
671,Shawarma Gourmet,Cebu City,5.0,"March 23, 2023",Best Middle East food in Cebu,"Best Middle East food in Cebu. 
Good food 
Good service 
Good price. 

Even just quality in general. Coming from Canada it is hard to find food in Cebu that is a reasonable price, that tastes good, and does not make me sick. 

Will be coming...back again.",Date of visit:,/ShowUserReviews-g298460-d12970432-r883275933-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
672,Shawarma Gourmet,Cebu City,5.0,"March 1, 2023",Insanely delicious!,"We came following recommendations on TripAdvisor and really enjoyed ourselves. Everything was very tasty The falafel, the shawarma, the hummus The staff is also welcoming and kind warmly recommended",Date of visit:,/ShowUserReviews-g298460-d12970432-r880564240-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
673,Shawarma Gourmet,Cebu City,4.0,"February 20, 2023",Something different! It’s nice!,Tucked away in a small corner. The food is delicious and well cooked. Serving speed is fast too! Will be back if in the area!,Date of visit:,/ShowUserReviews-g298460-d12970432-r879400812-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
674,Shawarma Gourmet,Cebu City,5.0,"January 25, 2023",Authentic Lebanese never skimp on ingredients,The restaurant atmosphere we're warm and welcoming. I got my falafel and Fatosh cravings answered. The Shawarma the signature and popular choice of many are good as last. And of course the Hummus that we devoured  not to be forgotten. We got introduced to other...food items in the menu that we have not tried before like the Sambousek (beef/cheese). The Lebanese coffee with dates was a nice touch between bites of our food. The Tropical salad was refreshing with our Shawarma. Does not cut corners or skimp on ingredients to keep the taste of authenticity.,Date of visit:,/ShowUserReviews-g298460-d12970432-r876262592-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
675,Shawarma Gourmet,Cebu City,3.0,"January 22, 2023",Hummus is great but the greatness stops there,"The hummus & baba ghanoush was incredible. 5/5. 

The food after that was incredibly okay. The meat was dry. The tabbouleh tasted old and boring. 

I’d recommended going elsewhere. Not that great. Nice people, great hummus, mediocre main dishes",Date of visit:,/ShowUserReviews-g298460-d12970432-r875925003-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
676,Shawarma Gourmet,Cebu City,5.0,"November 10, 2022",Shawarma Gourmet Comfort foods.,"Shawarma is a unique, especially the food's and the place,the staffs is so generous ,place is so calmness and organize,and all I can say about shawarma is so delightful,the chef is amazing and Lovely, hope to visit soon again with my family.💜🥙😋",Date of visit:,/ShowUserReviews-g298460-d12970432-r867900755-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
677,Shawarma Gourmet,Cebu City,5.0,"November 10, 2022",Shawarma Gourmet - Cebu,"A perfect place where you can taste the very delicious lebanese and arabic foods in Cebu with High quality of meat, vegetables and ingredients. I highly recommend Shawarma Gourmet for the Excellent Service! We will surely back again and again. 🧡",Date of visit:,/ShowUserReviews-g298460-d12970432-r867897099-Shawarma_Gourmet-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
678,Cafe Marco,Cebu City,5.0,"February 28, 2022",Great Food! Amazing staff!,I stayed in Marco Polo Plaza for 2 nights and the breakfast is something that me and my family always look forward to every morning! Food options were great!  Staff are amazing!! Place is neat. This restaurant will give you a good vibe to start...your day!,Date of visit:,/ShowUserReviews-g298460-d2417335-r829558692-Cafe_Marco-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
679,Cafe Marco,Cebu City,3.0,"July 6, 2021",Plated meals were cold,Served breakfast but their plated meals were not even warm.  In fairness they were likely understaffed and perhaps the kitchen was overwhelmed.,Date of visit:,/ShowUserReviews-g298460-d2417335-r795782312-Cafe_Marco-Cebu_City_Cebu_Island_Visayas.html,restaurant,,,,,
