,url,name,location,review_count,address,rating,rating_description,price_range,cuisines,special_diets,rating_Food,rating_Service,rating_Value,meals,rating_Atmosphere,features,about,type,rating_Location,rating_Cleanliness,Property_amenities,Room_features,Room_types,hotel_class,walkability_score,walkability_description,nearby_restaurant_count,nearby_attraction_count,room_count,old_name,operating_hours,trip_duration,site_type,entrance_fee
78,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d2051665-Reviews-Rizal_Shrine-Manila_Metro_Manila_Luzon.html,Rizal Shrine,Manila,286,"Santa Clara Street, Manila, Luzon 1002 Philippines",4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,Speciality Museums,5989.718
79,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d12956527-Reviews-National_Museum_of_Natural_History-Manila_Metro_Manila_Luzon.html,National Museum of Natural History,Manila,86,"Teodoro F. Valencia Circle, Manila, Luzon 1000 Philippines",4.5,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,Natural History Museums,6319.420666666667
80,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310882-Reviews-Malate_Church-Manila_Metro_Manila_Luzon.html,Malate Church,Manila,218,,4.0,Very Good,,,,,,,,,,"Also known as ""Our Lady of Miraculous Medal,"" the Virgin Mary image in the Malate Church is where the Filipino have prayed in times of trouble for over four centuries.",tourist_sites,,,,,,,,,,,,,,< 1 hour,"Lookouts,Religious Sites",
81,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d554231-Reviews-Chinatown-Manila_Metro_Manila_Luzon.html,Chinatown,Manila,426,,3.5,Average,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,Neighborhoods,6304.7773333333325
82,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d19635886-Reviews-Museo_Filipino_Intramuros-Manila_Metro_Manila_Luzon.html,Museo Filipino Intramuros,Manila,87,"Intramuros 423 Magallanes Street, Barangay 655 6th Floor, JS Contractor Building, Manila, Luzon 1002 Philippines",5.0,Excellent,,,,,,,,,,"Museo Filipino is a historical museum gallery in Intramuros, Manila (just behind Manila Cathedral) that gives tourists a birds-eye view (30-minute crash course) on Philippine history. Using illustrations procured from the early 19th century, pictures from the US Library of Congress, and other sources, Museo Filipino narrates Philippine history from the pre-colonial period until the present-day administration. It is a good jump off point in Intramuros because it also highlights the owners' favorite places of interest in Intramuros, such as the Memorare, the gardens, the wall, the monuments of Queen Isabella and King Philip of Spain, etc. Entrance fees (with complimentary freshly-brewed coffee): Students - P80.00 Residents - P100.00 Non-residents - P200.00",tourist_sites,,,,,,,,,,,,,9:00 AM - 5:00 PM,< 1 hour,"Speciality Museums,History Museums",6385.626
83,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d2228686-Reviews-Shangri_La_Plaza-Manila_Metro_Manila_Luzon.html,Shangri-La Plaza,Manila,87,"Corner EDSA and Shaw Boulevard Madaluyong City, Manila, Luzon 1552 Philippines",4.5,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,10:00 AM - 8:00 PM,,Shopping Malls,6261.004666666666
84,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310885-Reviews-Metropolitan_Museum_of_Art-Manila_Metro_Manila_Luzon.html,Metropolitan Museum of Art,Manila,97,"<div class=""biGQs _P pZUbB KxBGd""></div>",4.0,Very Good,,,,,,,,,,"In addition to the numerous touring exhibits throughout the year, two of the anchors in this museum are the priceless Gold Gallery and the ancient Pottery Gallery, with pieces dating back to 220 BC.",tourist_sites,,,,,,,,,,,,,10:00 AM - 5:30 PM,,Art Museums,7378.706666666667
85,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d2074060-Reviews-168_Shopping_Mall-Manila_Metro_Manila_Luzon.html,168 Shopping Mall,Manila,148,,4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,Shopping Malls,6599.819999999999
86,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d548154-Reviews-Cultural_Center_of_the_Philippines-Manila_Metro_Manila_Luzon.html,Cultural Center of the Philippines,Manila,136,"<div class=""biGQs _P pZUbB KxBGd""></div>",4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,"Ballets,Civic Centres",9403.812666666667
87,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310879-Reviews-Presidential_Museum_and_Library-Manila_Metro_Manila_Luzon.html,Presidential Museum and Library,Manila,74,"<div class=""biGQs _P pZUbB mtnKn KxBGd"">Legarda • 10 min walk</div>",4.5,Very Good,,,,,,,,,,"The Presidential Museum and Library is the primary office within the Office of the President responsible for preserving, managing, and promoting the history and heritage of the Philippine Presidency, and particularly of Malacanan Palace as its official seat. It is the principal historical and artistic repository in support of the institution of the Presidency and for the benefit of the Republic and the Filipino people. It exercises primary curatorial, conservation, preservation, custodial, and advisory responsibilities over structures, and facilitates the conduct of tours of designated areas within the Palace. It was created in 2004 with the implementation of Executive Order No. 366, Issued by President Gloria Macapagal-Arroyo, which merged the Presidential Museum and the Malacanang Library into one office as the Malacanang Museum. The collections of both offices were integrated and housed in Kalayaan Hall, while others were placed in off-site storage facilities.In 2010, Executive Order No. 880 Was issued, placing the Malacanang Museum under the supervision of the National Museum for museological and related policy purposes. Later on, Executive Order No. 4, Promulgated by President Benigno S. Aquino III, placed the Malacanang Museum under the supervision and control of the Presidential Communications Development and Strategic Planning Office. The issuance likewise renamed the Malacanang Museum as the Presidential Museum and Library.",tourist_sites,,,,,,,,,,,,,,,History Museums,7631.844666666667
88,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d11796928-Reviews-National_Museum_Of_Anthropology-Manila_Metro_Manila_Luzon.html,National Museum Of Anthropology,Manila,66,"<div class=""biGQs _P pZUbB KxBGd""></div>",4.5,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,10:00 AM - 5:00 PM,1-2 hours,History Museums,6463.514666666666
89,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d3685436-Reviews-Memorare_Manila_Monument-Manila_Metro_Manila_Luzon.html,Memorare Manila Monument,Manila,114,"<div class=""biGQs _P pZUbB mtnKn KxBGd"">Central Terminal - Ermita • 10 min walk</div>",4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,Monuments & Statues,5762.5166666666655
